LONGITUDE,LATITUDE,ALT_GEOM,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOTENCIAL,DATUM_ALT,FONT_ALT,GRAV_OBS
-48.77472222,-21.04055556,,"581,9326",,"5.694,844",Imbituba,Nivelamento Geométrico,"978.504,02"
-48.77416667,-21.01694444,,"582,9464",,"5.704,755",Imbituba,Nivelamento Geométrico,"978.502,99"
-48.77111111,-21.015,,"566,1605",,"5.540,501",Imbituba,Nivelamento Geométrico,"978.506,67"
-48.99888889,-20.91472222,,"513,1826","0,064","5.022,066",Imbituba,Nivelamento Geométrico,"978.515,08"
-48.98722222,-20.88638889,,"482,9645","0,063","4.726,362",Imbituba,Nivelamento Geométrico,"978.518,40"
-53.57010833,-19.52431944,"513,430",,,,,,"978.426,89"
-53.75939722,-19.5179,,,,,Imbituba,Barometria,"978.401,59"
-53.62690556,-19.51265278,"484,920",,,,,,"978.434,44"
-53.84855833,-19.49199444,"657,320",,,,,,"978.396,98"
-53.81,-19.4826,,,,,Imbituba,Barometria,"978.398,53"
-53.44018889,-19.47081389,"513,420",,,,,,"978.419,43"
-53.56618611,-19.46054167,"478,780",,,,,,"978.430,90"
-53.72703333,-19.44843611,"624,900",,,,,,"978.400,86"
-53.64413056,-19.43278056,"568,060",,,,,,"978.412,06"
-53.89120556,-19.38191667,"592,310",,,,,,"978.402,41"
-53.95528333,-19.27535,"535,660",,,,,,"978.407,26"
-53.78934444,-19.19774167,"568,730",,,,,,"978.395,70"
-53.94580556,-19.18771944,"520,640",,,,,,"978.426,48"
-54.01128889,-19.14994722,"427,500",,,,,,"978.426,30"
-53.96764722,-19.12945278,"388,090",,,,,,"978.431,91"
-53.95373056,-19.03720556,"431,040",,,,,,"978.418,15"
-53.96299444,-19.62216944,"575,320",,,,,,"978.422,40"
-54.03388889,-19.59166667,,"540,6478","0,082","5.290,399",Imbituba,Nivelamento Geométrico,"978.430,61"
-54.04444444,-19.53861111,,"436,0824","0,082","4.267,255",Imbituba,Nivelamento Geométrico,"978.450,05"
-54.04095833,-19.53404444,"393,010",,,,,,"978.459,22"
-54.04086111,-19.53402778,,,,,,,"978.459,04"
-54.04339722,-19.5332,,,,,,,"978.457,09"
-54.04444444,-19.53194444,,,,,,,"978.455,58"
-54.03674167,-19.46201944,"461,040",,,,,,"978.439,55"
-54.09455,-19.43908889,"421,570",,,,,,"978.448,08"
-54.03856667,-19.38728889,"443,570",,,,,,"978.436,99"
-54.12207222,-19.36928611,"331,820",,,,,,"978.466,15"
-54.20296389,-19.36473333,"348,990",,,,,,"978.464,18"
-54.20929444,-19.29611667,"332,780",,,,,,"978.465,61"
-54.14811944,-19.2951,"386,850",,,,,,"978.449,89"
-54.04560278,-19.29193889,"394,590",,,,,,"978.443,32"
-54.01163889,-19.22768889,"421,840",,,,,,"978.432,32"
-54.14276389,-19.21945556,"372,290",,,,,,"978.449,99"
-54.23066389,-19.18654722,"347,000",,,,,,"978.457,77"
-54.20268611,-19.13750833,"342,680",,,,,,"978.453,60"
-54.13229722,-19.12588889,"341,660",,,,,,"978.446,95"
-54.19334167,-19.07043889,"343,820",,,,,,"978.445,14"
-54.13185556,-19.04910556,"357,700",,,,,,"978.433,02"
-54.99455278,-19.35341389,,"192,2543",,"1.881,344",Imbituba,Nivelamento Geométrico,"978.535,94"
-54.97138889,-19.31833333,,"196,2033","0,077","1.919,982",Imbituba,Nivelamento Geométrico,"978.533,48"
-54.89099722,-19.6279,,,,,Imbituba,Barometria,"978.489,22"
-54.97527778,-19.25277778,,"378,0656","0,077","3.699,508",Imbituba,Nivelamento Geométrico,"978.495,89"
-54.96416667,-19.29055556,,"210,1763","0,077","2.056,710",Imbituba,Nivelamento Geométrico,"978.530,19"
-54.96388889,-19.29166667,,,,,,,"978.530,32"
-54.8918,-19.57959722,,,,,Imbituba,Barometria,"978.498,05"
-54.7954,-19.6411,,,,,Imbituba,Barometria,"978.472,74"
-54.57105556,-19.39741667,,,,,,,"978.409,89"
-54.49491389,-19.47468333,"706,460",,,,,,"978.396,78"
-54.46224722,-19.52476111,"718,260",,,,,,"978.394,92"
-54.422075,-19.56637778,"718,170",,,,,,"978.399,79"
-54.42609722,-19.47479722,,,,,Imbituba,Barometria,"978.419,04"
-54.39178056,-19.60666389,"688,610",,,,,,"978.408,89"
-54.36242778,-19.64566111,"688,540",,,,,,"978.408,43"
-54.02813889,-19.05368611,"365,420",,,,,,"978.429,40"
-52.86495833,-19.71801111,"443,640",,,,,,"978.435,97"
-52.96128333,-19.70413333,"456,830",,,,,,"978.441,29"
-52.95682222,-19.62537222,"473,290",,,,,,"978.431,00"
-52.87068611,-19.62249444,"448,810",,,,,,"978.432,94"
-52.86333333,-19.59222222,,,,,Imbituba,Barometria,"978.420,25"
-52.92222222,-19.57083333,,,,,Imbituba,Barometria,"978.418,74"
-52.86711389,-19.539075,"442,230",,,,,,"978.427,04"
-53.01239722,-19.0193,"600,380",,,,,,"978.366,10"
-53.0125,-19.01916667,,"593,2290","0,077","5.804,685",Imbituba,Nivelamento Geométrico,"978.369,34"
-53.69070833,-18.69689167,"432,660",,,,,,"978.397,71"
-53.64506667,-18.69673056,"381,960",,,,,,"978.407,03"
-53.78239167,-18.64531111,"375,550",,,,,,"978.412,56"
-53.69969167,-18.6248,"400,320",,,,,,"978.405,00"
-53.81108889,-18.55295833,"461,100",,,,,,"978.388,36"
-53.12694444,-18.54555556,,,,,,,"978.342,38"
-53.70545,-18.52310833,"379,740",,,,,,"978.406,63"
-53.165,-19.78416667,,,,,Imbituba,Barometria,"978.463,09"
-53.30694444,-19.78222222,,,,,Imbituba,Barometria,"978.442,64"
-53.26111111,-19.75527778,,,,,Imbituba,Barometria,"978.448,58"
-53.22472222,-19.73222222,,,,,Imbituba,Barometria,"978.439,08"
-53.26925833,-19.719175,"533,270",,,,,,"978.427,11"
-53.05745556,-19.70236111,"464,360",,,,,,"978.442,28"
-53.11970833,-19.701925,"446,880",,,,,,"978.446,04"
-53.25055556,-19.69805556,,,,,Imbituba,Barometria,"978.438,13"
-53.20749722,-19.69673889,"493,110",,,,,,"978.434,98"
-52.99611111,-19.64555556,,,,,Imbituba,Barometria,"978.422,90"
-53.11494444,-19.63841667,"456,450",,,,,,"978.438,86"
-53.288775,-19.62865833,"490,330",,,,,,"978.432,77"
-53.21656389,-19.62168333,"446,020",,,,,,"978.440,96"
-53.04288056,-19.61891667,"498,760",,,,,,"978.430,66"
-53.24777778,-19.58138889,,,,,Imbituba,Barometria,"978.431,30"
-53.02361111,-19.56027778,,,,,Imbituba,Barometria,"978.425,61"
-53.03463611,-19.550375,"474,890",,,,,,"978.431,04"
-52.96972222,-19.54777778,,,,,Imbituba,Barometria,"978.409,85"
-53.38443889,-19.54646667,"573,620",,,,,,"978.406,18"
-53.211075,-19.54124167,"567,710",,,,,,"978.409,97"
-53.29256944,-19.54023889,"529,830",,,,,,"978.415,83"
-53.12185833,-19.53941944,"565,450",,,,,,"978.410,76"
-52.96860833,-19.53741667,"529,360",,,,,,"978.413,20"
-53.29,-19.53055556,,,,,Imbituba,Barometria,"978.407,49"
-53.04638889,-19.5025,,,,,Imbituba,Barometria,"978.417,82"
-53.00388889,-19.49972222,,,,,Imbituba,Barometria,"978.409,74"
-53.119275,-19.47485278,"579,750",,,,,,"978.406,82"
-53.02277778,-19.47333333,,,,,Imbituba,Barometria,"978.410,68"
-53.5983,-19.7846,,,,,Imbituba,Barometria,"978.446,16"
-53.38195833,-19.78379444,"463,820",,,,,,"978.449,30"
-53.49068056,-19.78016667,"469,480",,,,,,"978.448,67"
-53.53978056,-19.76924722,"479,770",,,,,,"978.445,04"
-53.35861111,-19.76805556,,,,,Imbituba,Barometria,"978.456,54"
-53.62969722,-19.7514,,,,,Imbituba,Barometria,"978.448,36"
-53.56149167,-19.72518333,"540,950",,,,,,"978.429,43"
-53.4275,-19.72444444,,,,,Imbituba,Barometria,"978.447,33"
-53.60419722,-19.71249722,,,,,Imbituba,Barometria,"978.435,38"
-53.71098889,-19.71246667,"575,460",,,,,,"978.424,42"
-53.69939722,-19.7118,,,,,Imbituba,Barometria,"978.429,22"
-53.7854,-19.69859722,,,,,Imbituba,Barometria,"978.419,75"
-53.786525,-19.69798333,"598,070",,,,,,"978.420,01"
-53.459125,-19.69429444,"440,790",,,,,,"978.448,99"
-53.61489167,-19.693325,"567,780",,,,,,"978.424,27"
-53.37849722,-19.69322222,"523,230",,,,,,"978.430,71"
-53.45944444,-19.64027778,,,,,Imbituba,Barometria,"978.433,13"
-53.64439722,-19.6401,,,,,Imbituba,Barometria,"978.424,28"
-53.80418333,-19.63844444,"592,560",,,,,,"978.420,32"
-53.56133333,-19.63728056,"542,110",,,,,,"978.426,16"
-53.36224444,-19.63117222,"515,270",,,,,,"978.426,44"
-53.68360556,-19.62815556,"562,140",,,,,,"978.423,62"
-53.61900278,-19.62678056,"585,380",,,,,,"978.417,78"
-53.453175,-19.62388611,"493,360",,,,,,"978.432,76"
-53.69089722,-19.57059722,,,,,Imbituba,Barometria,"978.401,76"
-53.71816667,-19.5496,"588,330",,,,,,"978.415,26"
-53.78104444,-19.53603333,"641,450",,,,,,"978.402,78"
-53.47222222,-19.52805556,,,,,Imbituba,Barometria,"978.426,44"
-53.45680278,-19.52741111,"524,830",,,,,,"978.419,70"
-52.6529,-19.9252,,,,,Imbituba,Barometria,"978.454,73"
-52.67139722,-19.9221,,,,,Imbituba,Barometria,"978.454,97"
-52.62056667,-19.81544722,"421,040",,,,,,"978.461,71"
-52.71501389,-19.79583611,"412,020",,,,,,"978.453,64"
-52.36595833,-20.08718611,"360,990",,,,,,"978.499,39"
-52.35873333,-20.02064722,"428,100",,,,,,"978.477,55"
-52.43829722,-19.72579722,,,,,Imbituba,Barometria,"978.469,27"
-52.38799722,-19.87089722,,,,,Imbituba,Barometria,"978.487,31"
-52.39113333,-19.85658056,"397,590",,,,,,"978.477,97"
-52.32871389,-20.07213889,"435,260",,,,,,"978.481,87"
-52.42065278,-19.73938333,"377,210",,,,,,"978.471,30"
-52.37317222,-19.90948333,"417,960",,,,,,"978.476,79"
-52.398925,-19.80019722,"401,570",,,,,,"978.474,56"
-52.40019722,-19.79429722,,,,,Imbituba,Barometria,"978.471,18"
-52.35269722,-19.9511,,,,,Imbituba,Barometria,"978.483,24"
-52.34843889,-19.959675,"383,210",,,,,,"978.488,07"
-52.32139722,-20.0056,,,,,Imbituba,Barometria,"978.485,27"
-52.30051111,-19.99696389,"395,010",,,,,,"978.486,49"
-52.2856,-19.99089722,,,,,Imbituba,Barometria,"978.484,16"
-52.26259722,-20.0573,,,,,Imbituba,Barometria,"978.485,20"
-52.29541389,-19.92348333,"344,380",,,,,,"978.492,74"
-52.24709167,-20.03771111,"386,280",,,,,,"978.490,04"
-52.25807222,-19.97984444,"367,670",,,,,,"978.492,26"
-52.24281667,-19.97359722,"376,840",,,,,,"978.489,42"
-52.25868056,-19.8489,"390,010",,,,,,"978.482,64"
-52.22821111,-19.93645,"335,670",,,,,,"978.499,58"
-52.20859722,-19.9598,,,,,Imbituba,Barometria,"978.498,18"
-52.19969722,-19.87189444,"343,530",,,,,,"978.495,78"
-52.19351944,-19.83103333,"419,300",,,,,,"978.476,02"
-52.17214167,-19.79019722,"423,630",,,,,,"978.472,60"
-52.12498611,-19.7529,"458,140",,,,,,"978.463,44"
-52.54429722,-20.09649722,,,,,Imbituba,Barometria,"978.481,75"
-52.42200833,-20.09431667,"409,890",,,,,,"978.488,62"
-52.52387778,-20.08101111,"430,440",,,,,,"978.481,32"
-52.52369722,-20.08099722,,,,,Imbituba,Barometria,"978.481,32"
-52.48389722,-20.0743,,,,,Imbituba,Barometria,"978.481,24"
-52.48369722,-20.0741,,,,,Imbituba,Barometria,"978.481,32"
-52.46777778,-20.07134722,"457,030",,,,,,"978.475,52"
-52.4673,-20.0712,,,,,Imbituba,Barometria,"978.475,53"
-52.41610556,-20.05013056,"376,990",,,,,,"978.495,12"
-52.62049722,-20.04531389,"404,100",,,,,,"978.482,21"
-52.45310556,-20.039875,"387,910",,,,,,"978.490,07"
-52.39889722,-20.03689722,,,,,Imbituba,Barometria,"978.486,05"
-52.39739722,-20.03579722,,,,,Imbituba,Barometria,"978.486,24"
-52.5568,-20.03229722,,,,,Imbituba,Barometria,"978.477,58"
-52.55729722,-20.02319722,,,,,Imbituba,Barometria,"978.477,60"
-52.41553333,-20.00178889,"443,960",,,,,,"978.477,42"
-52.6169,-19.97899722,,,,,Imbituba,Barometria,"978.464,66"
-52.6238,-19.96809722,,,,,Imbituba,Barometria,"978.461,82"
-52.62917778,-19.96058056,"486,120",,,,,,"978.457,78"
-52.44932222,-19.95523611,"448,740",,,,,,"978.470,82"
-52.55646389,-19.95161389,"418,190",,,,,,"978.471,88"
-52.45700833,-19.87507222,"396,080",,,,,,"978.474,24"
-52.54514444,-19.79162778,"454,830",,,,,,"978.453,17"
-54.43810464,-20.09906145,"552,750","551,8209","0,112","5.399,885",Imbituba,Nivelamento Geométrico,"978.468,03"
-54.4406,-20.073,,,,,Imbituba,Barometria,"978.452,91"
-54.61319722,-20.071,,,,,Imbituba,Barometria,"978.506,50"
-54.425,-20.06777778,,"644,2069","0,110","6.303,832",Imbituba,Nivelamento Geométrico,"978.446,22"
-54.5741,-20.0436,,,,,Imbituba,Barometria,"978.500,46"
-54.51579722,-20.03219722,,,,,Imbituba,Barometria,"978.485,70"
-54.40500833,-20.02412778,"648,460",,,,,,"978.442,60"
-54.38355278,-19.97485556,"640,740",,,,,,"978.440,86"
-54.61209722,-19.9644,,,,,Imbituba,Barometria,"978.483,07"
-54.6689,-19.9615,,,,,Imbituba,Barometria,"978.508,61"
-54.34972288,-19.93934423,"647,425",,,,,,"978.437,37"
-54.36861111,-19.91777778,,"634,8097","0,101","6.211,830",Imbituba,Nivelamento Geométrico,"978.437,35"
-54.37098056,-19.89396111,"607,880",,,,,,"978.441,71"
-54.41929722,-19.88749722,,,,,Imbituba,Barometria,"978.462,27"
-54.30989722,-19.86019722,,,,,Imbituba,Barometria,"978.431,57"
-54.37001111,-19.83933889,"615,250",,,,,,"978.438,14"
-54.4677,-19.8332,,,,,Imbituba,Barometria,"978.469,17"
-54.3675,-19.79138889,,,,,,,"978.433,15"
-54.5221,-19.78859722,,,,,Imbituba,Barometria,"978.478,59"
-54.60309722,-19.7772,,,,,Imbituba,Barometria,"978.485,62"
-54.35577222,-19.74701389,"654,580",,,,,,"978.423,12"
-54.66129722,-19.74259722,,,,,Imbituba,Barometria,"978.493,10"
-54.35084722,-19.69562222,"668,950",,,,,,"978.414,72"
-54.581,-19.6885,,,,,Imbituba,Barometria,"978.499,69"
-53.77389722,-19.8719,,,,,Imbituba,Barometria,"978.441,48"
-53.71329722,-20.07479722,,,,,Imbituba,Barometria,"978.467,32"
-53.71329722,-20.07469722,,,,,Imbituba,Barometria,"978.482,99"
-53.7509,-19.91179722,,,,,Imbituba,Barometria,"978.443,72"
-53.72910278,-19.94134444,"574,760",,,,,,"978.439,21"
-53.72469722,-19.94579722,,,,,Imbituba,Barometria,"978.458,22"
-53.72469722,-19.94579722,,,,,Imbituba,Barometria,"978.434,81"
-53.66919722,-20.01419722,,,,,Imbituba,Barometria,"978.467,70"
-53.66919722,-20.01419722,,,,,Imbituba,Barometria,"978.449,38"
-53.68960556,-19.87281944,"593,360",,,,,,"978.430,35"
-53.68308333,-19.82167778,"559,140",,,,,,"978.434,20"
-53.4883,-20.13579722,,,,,Imbituba,Barometria,"978.460,98"
-53.4581,-20.08129722,,,,,Imbituba,Barometria,"978.482,27"
-53.52989722,-19.80809722,,,,,Imbituba,Barometria,"978.446,40"
-53.45559722,-20.0712,,,,,Imbituba,Barometria,"978.483,82"
-53.45779722,-20.0161,,,,,Imbituba,Barometria,"978.475,57"
-53.4534,-20.01289722,,,,,Imbituba,Barometria,"978.477,91"
-53.43419722,-19.94529722,,,,,Imbituba,Barometria,"978.462,02"
-53.4628,-19.8169,,,,,Imbituba,Barometria,"978.455,53"
-53.44389722,-19.88749722,,,,,Imbituba,Barometria,"978.460,99"
-53.4234,-19.9627,,,,,Imbituba,Barometria,"978.453,88"
-53.4457,-19.8765,,,,,Imbituba,Barometria,"978.468,90"
-53.42219722,-19.82839722,,,,,Imbituba,Barometria,"978.461,14"
-53.4054,-19.82829722,,,,,Imbituba,Barometria,"978.459,37"
-53.38969722,-19.8277,,,,,Imbituba,Barometria,"978.469,85"
-53.36724722,-19.883025,"384,500",,,,,,"978.472,72"
-53.29156111,-20.124075,"402,140",,,,,,"978.482,87"
-53.37149722,-19.8242,,,,,Imbituba,Barometria,"978.461,86"
-53.28993611,-20.04224167,"358,750",,,,,,"978.488,54"
-53.27817222,-19.94845833,"372,300",,,,,,"978.478,81"
-53.29343056,-19.87501667,"395,720",,,,,,"978.468,63"
-53.20751667,-20.12206944,"419,860",,,,,,"978.478,67"
-53.20881667,-20.05760278,"353,520",,,,,,"978.488,27"
-53.22217778,-19.95545833,"421,290",,,,,,"978.469,86"
-53.22361111,-19.92,,,,,Imbituba,Barometria,"978.464,15"
-53.22488611,-19.87788056,"413,890",,,,,,"978.468,22"
-53.11729444,-20.12182778,"347,810",,,,,,"978.487,97"
-53.15611111,-19.9775,,,,,Imbituba,Barometria,"978.476,47"
-53.12719167,-20.04379444,"451,920",,,,,,"978.460,06"
-53.18222222,-19.84083333,,,,,Imbituba,Barometria,"978.471,44"
-53.13860833,-19.95025833,"434,740",,,,,,"978.463,88"
-53.15939444,-19.85378611,"386,750",,,,,,"978.471,79"
-53.12111111,-19.94833333,,,,,Imbituba,Barometria,"978.459,98"
-53.05278611,-20.12430833,"396,730",,,,,,"978.471,92"
-53.05833333,-19.9775,,,,,Imbituba,Barometria,"978.441,53"
-53.02466667,-20.04079444,"455,530",,,,,,"978.452,55"
-53.04557222,-19.95660278,"478,180",,,,,,"978.446,22"
-53.03388889,-19.94194444,,,,,Imbituba,Barometria,"978.452,68"
-53.04452778,-19.8675,"481,150",,,,,,"978.445,41"
-52.95675833,-20.14732778,"412,580",,,,,,"978.472,88"
-52.97083333,-20.02277778,,,,,Imbituba,Barometria,"978.473,68"
-52.96255833,-20.03614444,"393,870",,,,,,"978.463,79"
-52.98138889,-19.86777778,,,,,Imbituba,Barometria,"978.462,32"
-52.98666667,-19.82388889,,,,,Imbituba,Barometria,"978.441,51"
-52.94754167,-19.96523056,"422,680",,,,,,"978.454,03"
-52.95949167,-19.875825,"431,060",,,,,,"978.450,80"
-52.88373889,-20.12266111,"372,540",,,,,,"978.482,67"
-52.90777778,-19.99861111,,,,,Imbituba,Barometria,"978.451,56"
-52.88089167,-20.05665278,"416,970",,,,,,"978.465,18"
-52.87875278,-19.9567,"424,390",,,,,,"978.454,65"
-52.88550556,-19.88880278,"490,220",,,,,,"978.434,31"
-52.87399167,-19.81421389,"485,440",,,,,,"978.434,72"
-52.78643889,-20.11884167,"450,960",,,,,,"978.471,78"
-52.78778333,-20.05391389,"416,700",,,,,,"978.471,73"
-52.80466389,-19.95341944,"475,760",,,,,,"978.449,81"
-52.81029722,-19.85679722,,,,,Imbituba,Barometria,"978.442,44"
-52.79513611,-19.88139167,"475,890",,,,,,"978.442,67"
-52.7513,-19.89329722,,,,,Imbituba,Barometria,"978.452,84"
-52.71055556,-19.94,,"470,3287","0,079","4.602,454",Imbituba,Nivelamento Geométrico,"978.457,54"
-52.7032,-19.9343,,,,,Imbituba,Barometria,"978.456,58"
-53.8346,-20.25359722,,,,,Imbituba,Barometria,"978.478,22"
-53.84609722,-20.25329722,,,,,Imbituba,Barometria,"978.475,07"
-53.93333333,-20.24833333,,,,,Imbituba,Barometria,"978.465,82"
-53.90527778,-20.24666667,,,,,Imbituba,Barometria,"978.473,04"
-53.95,-20.21638889,,,,,Imbituba,Barometria,"978.460,16"
-53.86911389,-20.042825,"449,530",,,,,,"978.469,28"
-53.95641944,-20.03020278,"491,290",,,,,,"978.463,32"
-54.01904722,-19.970275,"468,530",,,,,,"978.468,81"
-53.87631944,-19.95975278,"517,610",,,,,,"978.453,53"
-53.97718056,-19.93441944,"573,230",,,,,,"978.443,18"
-53.881825,-19.89794722,"546,750",,,,,,"978.444,95"
-53.95526111,-19.87801389,"496,130",,,,,,"978.457,19"
-54.04110278,-19.85125833,"526,610",,,,,,"978.447,51"
-54.05166667,-19.80555556,,,,,Imbituba,Barometria,"978.443,33"
-53.963775,-19.79711389,"526,160",,,,,,"978.444,92"
-53.96361111,-19.78,,,,,Imbituba,Barometria,"978.444,19"
-54.09096667,-19.72777222,"584,960",,,,,,"978.429,78"
-54.04430556,-19.71920833,"589,510",,,,,,"978.426,66"
-54.03194444,-19.69972222,,,,,Imbituba,Barometria,"978.429,63"
-54.13259722,-19.68669722,,,,,Imbituba,Barometria,"978.424,05"
-53.93050556,-19.67759444,"597,640",,,,,,"978.420,42"
-54.09929722,-19.65289722,,,,,Imbituba,Barometria,"978.429,25"
-54.06839722,-19.6249,,,,,Imbituba,Barometria,"978.428,97"
-53.95389722,-19.62369722,,,,,Imbituba,Barometria,"978.416,98"
-53.97229722,-19.5085,,,,,Imbituba,Barometria,"978.426,64"
-53.93999722,-19.6264,,,,,Imbituba,Barometria,"978.413,28"
-53.78529722,-20.20469722,,,,,Imbituba,Barometria,"978.479,44"
-53.94588889,-19.52208611,"561,610",,,,,,"978.421,49"
-53.779,-20.1292,,,,,Imbituba,Barometria,"978.483,84"
-53.779,-20.1292,,,,,Imbituba,Barometria,"978.481,78"
-53.86332222,-19.78706944,"648,170",,,,,,"978.415,42"
-53.86419722,-19.73989722,,,,,Imbituba,Barometria,"978.412,31"
-53.8665,-19.72939722,,,,,Imbituba,Barometria,"978.408,05"
-53.8843,-19.65449722,,,,,Imbituba,Barometria,"978.404,49"
-53.874,-19.6675,,,,,Imbituba,Barometria,"978.406,22"
-53.866275,-19.69571667,"667,730",,,,,,"978.407,35"
-53.87876111,-19.64003611,"636,010",,,,,,"978.410,33"
-53.8288,-19.7957,,,,,Imbituba,Barometria,"978.415,20"
-53.78185556,-19.94160833,"567,800",,,,,,"978.440,43"
-53.8186,-19.8014,,,,,Imbituba,Barometria,"978.421,38"
-53.8186,-19.8013,,,,,Imbituba,Barometria,"978.417,18"
-53.88739722,-19.52139722,,,,,Imbituba,Barometria,"978.409,78"
-53.80594444,-19.81120278,"618,690",,,,,,"978.422,17"
-53.87633889,-19.53325278,"598,580",,,,,,"978.413,22"
-53.77618889,-19.86654722,"652,020",,,,,,"978.416,81"
-53.774,-19.87199722,,,,,Imbituba,Barometria,"978.417,67"
-53.5478,-20.2253,,,,,Imbituba,Barometria,"978.469,89"
-53.53889722,-20.21109722,,,,,Imbituba,Barometria,"978.462,47"
-53.5296,-20.19689722,,,,,Imbituba,Barometria,"978.455,99"
-53.61937222,-19.79666111,"520,030",,,,,,"978.439,32"
-53.4992,-20.1519,,,,,Imbituba,Barometria,"978.462,22"
-53.4707,-20.20469722,,,,,Imbituba,Barometria,"978.478,89"
-53.45731944,-20.19805278,"536,890",,,,,,"978.457,08"
-52.78144167,-19.80121944,"463,840",,,,,,"978.439,93"
-52.80155,-19.71341944,"386,100",,,,,,"978.446,97"
-52.78545,-19.62115278,"439,060",,,,,,"978.433,24"
-52.71823889,-19.86629444,"481,750",,,,,,"978.449,17"
-52.45906111,-19.79419444,"425,650",,,,,,"978.464,92"
-52.27485556,-20.097675,"380,590",,,,,,"978.493,96"
-54.99839722,-20.26089722,,,,,Imbituba,Barometria,"978.527,07"
-55.0536,-19.58539722,,,,,Imbituba,Barometria,"978.511,93"
-55.01389722,-19.60109722,,,,,Imbituba,Barometria,"978.502,43"
-54.99889722,-19.6477,,,,,Imbituba,Barometria,"978.494,40"
