LONGITUDE,LATITUDE,INSTITUICAO,ALT_ORTOMETRICA,GRAV_OBS,GRAV_ARLIVRE,GRAV_BOUGUER,FONTE
-40.8934388888889,-13.6668833333333,SGB,420.17,978163.38,-27.1,-74.12,SGB
-40.8853527777778,-13.6597916666667,SGB,394.75,978168.11,-29.92,-74.09,SGB
-40.8763444444444,-13.65405,SGB,408.56,978165.47,-28.07,-73.79,SGB
-40.8667583333333,-13.6509333333333,SGB,399.93,978168.15,-27.92,-72.67,SGB
-40.8574416666667,-13.6488666666667,SGB,372.37,978174.21,-30.28,-71.95,SGB
-40.8501527777778,-13.645525,SGB,364.68,978177.42,-29.3,-70.11,SGB
-40.8416222222222,-13.6401611111111,SGB,343.03,978183.18,-30.01,-68.39,SGB
-40.8352777777778,-13.6345055555556,SGB,344.77,978183.56,-28.85,-67.43,SGB
-40.8275555555556,-13.6279694444444,SGB,379.22,978174.81,-26.7,-69.13,SGB
-40.8210666666667,-13.6228027777778,SGB,357.61,978175.62,-32.34,-72.36,SGB
-40.8154944444444,-13.6206138888889,SGB,334.91,978178.87,-36.02,-73.49,SGB
-40.8069222222222,-13.6172694444444,SGB,362.38,978172.79,-33.48,-74.03,SGB
-40.7979,-13.6139138888889,SGB,395.74,978165.54,-30.29,-74.57,SGB
-40.7897361111111,-13.6108666666667,SGB,441.66,978156.04,-25.5,-74.92,SGB
-40.7807916666667,-13.6071388888889,SGB,406.94,978163.5,-28.6,-74.13,SGB
-40.7732638888889,-13.60315,SGB,391.05,978166.81,-30.03,-73.78,SGB
-40.7656833333333,-13.5992833333333,SGB,395.09,978165.98,-29.45,-73.66,SGB
-40.7568222222222,-13.5946527777778,SGB,416.84,978161.39,-27.14,-73.78,SGB
-40.7486805555556,-13.5903388888889,SGB,430.42,978158.83,-25.33,-73.49,SGB
-40.7397555555556,-13.5887694444444,SGB,421.95,978162.69,-24.02,-71.24,SGB
-40.73035,-13.5872638888889,SGB,383.94,978169.99,-28.38,-71.34,SGB
-40.7220444444444,-13.5861916666667,SGB,399.47,978166.83,-26.71,-71.41,SGB
-40.7140277777778,-13.5795944444444,SGB,390.48,978169.22,-26.82,-70.52,SGB
-40.7096388888889,-13.5713138888889,SGB,382.41,978171.64,-26.55,-69.34,SGB
-40.7017583333333,-13.5664555555556,SGB,343.32,978181.65,-28.41,-66.83,SGB
-40.6935555555556,-13.5615111111111,SGB,358.25,978181.76,-23.49,-63.58,SGB
-40.6853638888889,-13.5568472222222,SGB,324.31,978190.6,-24.93,-61.22,SGB
-40.6770166666667,-13.5521861111111,SGB,366.81,978184.33,-17.89,-58.93,SGB
-40.6693166666667,-13.5478166666667,SGB,353.07,978188.06,-18.23,-57.73,SGB
-40.6619555555556,-13.5436527777778,SGB,369.88,978184.52,-16.4,-57.79,SGB
-40.6532861111111,-13.5386916666667,SGB,386.57,978178.79,-16.78,-60.03,SGB
-40.6446972222222,-13.5358333333333,SGB,398.04,978176.13,-15.78,-60.32,SGB
-40.6355694444444,-13.5342611111111,SGB,405.07,978174.33,-15.35,-60.68,SGB
-40.6263944444444,-13.5341444444444,SGB,435.53,978168.25,-12.02,-60.76,SGB
-40.6176833333333,-13.5341611111111,SGB,444.66,978166.03,-11.42,-61.18,SGB
-40.6095083333333,-13.5316805555556,SGB,480.55,978159.06,-7.22,-61,SGB
-40.6012111111111,-13.5323583333333,SGB,558.46,978143.75,1.48,-61.01,SGB
-40.5959166666667,-13.5333805555556,SGB,601.5,978135.95,6.93,-60.38,SGB
-40.5836083333333,-13.5318472222222,SGB,758.91,978104.8,24.41,-60.51,SGB
-40.5757055555556,-13.5241916666667,SGB,735.28,978110.63,23.27,-59.01,SGB
-40.5696805555556,-13.5170527777778,SGB,757.18,978106.79,26.48,-58.25,SGB
-40.5682805555556,-13.5097805555556,SGB,740.9,978109.76,24.73,-58.18,SGB
-40.5631,-13.5038611111111,SGB,742.01,978110.02,25.56,-57.47,SGB
-40.5549888888889,-13.5016222222222,SGB,786.36,978102.04,31.36,-56.63,SGB
-40.546025,-13.4989222222222,SGB,827.57,978094.61,36.76,-55.84,SGB
-40.53825,-13.4980361111111,SGB,810.62,978098.96,35.92,-54.79,SGB
-40.5350444444444,-13.4872055555556,SGB,744.77,978112.17,29.25,-54.09,SGB
-40.5311861111111,-13.4796277777778,SGB,820.58,978097.44,38.23,-53.59,SGB
-40.5244944444444,-13.4750444444444,SGB,824.26,978096.74,38.84,-53.39,SGB
-40.5189638888889,-13.4691333333333,SGB,794.26,978102.62,35.71,-53.16,SGB
-40.51235,-13.4603666666667,SGB,784.07,978104.43,34.74,-53,SGB
-40.5055833333333,-13.4551638888889,SGB,793.82,978102.71,36.24,-52.59,SGB
-40.4971777777778,-13.4547027777778,SGB,798.99,978103.75,38.89,-50.52,SGB
-40.4865472222222,-13.4544694444444,SGB,827.95,978099.03,43.12,-49.53,SGB
-40.475675,-13.4526722222222,SGB,851.04,978093.04,44.32,-50.91,SGB
-40.46565,-13.4532194444444,SGB,879.31,978087.71,47.7,-50.69,SGB
-40.4557611111111,-13.4519722222222,SGB,908.57,978083.2,52.27,-49.4,SGB
-40.4481416666667,-13.4470638888889,SGB,936.17,978077.16,54.95,-49.81,SGB
-40.4395222222222,-13.4417027777778,SGB,945.54,978074.17,55.07,-50.73,SGB
-40.4303944444444,-13.44045,SGB,963.33,978071.28,57.72,-50.08,SGB
-40.4208333333333,-13.4400361111111,SGB,956.14,978071.99,56.23,-50.76,SGB
-40.411925,-13.4425666666667,SGB,935.38,978076.86,54.59,-50.08,SGB
-40.4039583333333,-13.4475444444444,SGB,903.21,978082.73,50.32,-50.74,SGB
-40.3963111111111,-13.4518583333333,SGB,869.76,978090.36,47.46,-49.86,SGB
-40.3872305555556,-13.4543916666667,SGB,854.41,978094.25,46.51,-49.1,SGB
-40.3770194444444,-13.4535666666667,SGB,837.89,978097.4,44.59,-49.17,SGB
-40.3677444444444,-13.455175,SGB,821.07,978101.36,43.3,-48.58,SGB
-40.3583472222222,-13.4575638888889,SGB,815.83,978102.61,42.83,-48.46,SGB
-40.3498805555556,-13.4598611111111,SGB,805.32,978105.06,41.94,-48.17,SGB
-40.3414444444444,-13.4621472222222,SGB,793.65,978108.04,41.23,-47.58,SGB
-40.332575,-13.4620638888889,SGB,785.53,978111.67,42.36,-45.54,SGB
-40.3236555555556,-13.4593055555556,SGB,796.08,978108.04,42.09,-46.99,SGB
-40.3145166666667,-13.4613388888889,SGB,742.58,978117.39,34.85,-48.24,SGB
-40.3087972222222,-13.4680638888889,SGB,800.77,978106.2,41.34,-48.26,SGB
-40.3059638888889,-13.4765861111111,SGB,837.6,978099.77,45.93,-47.8,SGB
-40.3005,-13.4828694444444,SGB,861.9,978097.22,50.63,-45.82,SGB
-40.2907583333333,-13.4828972222222,SGB,877.61,978094.27,52.52,-45.68,SGB
-40.2817111111111,-13.4824055555556,SGB,859.35,978098.37,51,-45.16,SGB
-40.2729472222222,-13.482275,SGB,829.06,978104.4,47.69,-45.08,SGB
-40.2643777777778,-13.4790888888889,SGB,817.09,978106.7,46.43,-45,SGB
-40.2562722222222,-13.4746138888889,SGB,802.56,978109.61,45.04,-44.77,SGB
-40.2488222222222,-13.4692888888889,SGB,805.1,978109.34,45.77,-44.32,SGB
-40.239625,-13.4680361111111,SGB,835.99,978104.09,50.1,-43.45,SGB
-40.2305944444444,-13.4724527777778,SGB,878.22,978096.58,55.45,-42.83,SGB
-40.2215388888889,-13.4774,SGB,846.34,978104.76,53.59,-41.12,SGB
-40.2124277777778,-13.4784388888889,SGB,850.58,978105.18,55.27,-39.9,SGB
-40.2054416666667,-13.4845361111111,SGB,857.7,978104.48,56.52,-39.45,SGB
-40.1972444444444,-13.4887361111111,SGB,868.16,978101.58,56.68,-40.47,SGB
-40.1894611111111,-13.493475,SGB,869.6,978102.09,57.43,-39.87,SGB
-40.1847194444444,-13.5012805555556,SGB,851.92,978106.45,56.02,-39.3,SGB
-40.17675,-13.5056805555556,SGB,850.45,978106.72,55.65,-39.51,SGB
-40.1688777777778,-13.5103388888889,SGB,787.74,978119.55,48.95,-39.2,SGB
-40.1618666666667,-13.5164333333333,SGB,801.73,978117.36,50.83,-38.88,SGB
-40.1533527777778,-13.519675,SGB,809.15,978115.45,51.07,-39.47,SGB
-40.1448194444444,-13.5216916666667,SGB,785.36,978120.25,48.44,-39.44,SGB
-40.1364527777778,-13.5249027777778,SGB,769.96,978123.19,46.5,-39.66,SGB
-40.1271138888889,-13.5285027777778,SGB,771.2,978122.5,46.05,-40.25,SGB
-40.1186138888889,-13.5257555555556,SGB,751.95,978125.71,43.43,-40.71,SGB
-40.1094277777778,-13.5244416666667,SGB,731.26,978128.29,39.68,-42.15,SGB
-40.1002638888889,-13.5234027777778,SGB,710.29,978134.9,39.86,-39.62,SGB
-38.9878521661081,-9.49208941517234,SGB,390,978048.39,-3.52,-47.16,SGB
-38.4170133768369,-9.04430891367751,SGB,284.97,978040.09,-31.4,-63.29,SGB
-38.4736808396487,-9.3532000183033,SGB,285,978026.23,-54.04,-85.93,SGB
-38.2211786439986,-9.39681169165077,SGB,243.34,978082.85,-11.54,-38.77,SGB
-38.2295122310421,-9.58042414085511,SGB,290,978081.31,-4.06,-36.51,SGB
-38.2309012433035,-9.69209162267916,SGB,342.43,978063.84,-8.67,-46.99,SGB
-38.133955973518,-9.73098089134479,SGB,280,978075.1,-17.84,-49.17,SGB
-38.6170160928985,-9.99764900755351,SGB,300.54,978042.66,-52.06,-85.69,SGB
-38.8017398786665,-9.93514836491818,SGB,318.67,978038.44,-48.76,-84.42,SGB
-38.9045184864913,-9.86514775357983,SGB,325.36,978029.42,-53.58,-89.99,SGB
-38.7892409096382,-10.9629335022511,SGB,210.85,978092.28,-61.24,-84.83,SGB
-39.8839725239433,-10.8037644513164,SGB,328,978078.77,-33.27,-69.98,SGB
-38.9545197904034,-10.6545977955324,SGB,295.75,978095.78,-21.3,-54.39,SGB
-38.6670175271093,-10.89626650168,SGB,435,978012.48,-69.63,-118.3,SGB
-38.5378496429027,-10.8351551010959,SGB,228.23,978033.2,-110.68,-136.21,SGB
-38.539238385082,-10.6948763212919,SGB,292.5,978009.29,-110.11,-142.84,SGB
-38.6100721683964,-10.5351528796767,SGB,360,978002.14,-91.22,-131.5,SGB
-38.6886841091698,-10.6540425315066,SGB,300,978030.65,-85.1,-118.67,SGB
-38.7967405036255,-10.5504305621992,SGB,390,978037.41,-47.19,-90.83,SGB
-38.5281274777581,-10.9601560013896,SGB,198,978054.44,-102.95,-125.1,SGB
-38.982574976436,-10.0993160230285,SGB,395,978055.54,-13.17,-57.37,SGB
-38.3517360052874,-10.0379273504777,SGB,275.38,978075.45,-28.27,-59.09,SGB
-38.4572925510661,-10.0879276033981,SGB,273.5,978037.45,-68.4,-99.01,SGB
-38.9670179757949,-8.79763992203,SGB,305.18,978058.65,0.21,-33.94,SGB
-38.8906284466198,-8.82680687366527,SGB,321.94,978060.2,6.14,-29.89,SGB
-38.7606273149024,-8.83375148915951,SGB,295.36,978070.53,8.07,-24.98,SGB
-38.6864601182097,-8.96291917486788,SGB,290.52,978019.42,-48.09,-80.6,SGB
-38.6036815880471,-8.93653016867888,SGB,297.5,978036.15,-28.47,-61.76,SGB
-38.5039585362361,-8.98847508822713,SGB,285.49,978037.99,-31.78,-63.73,SGB
-43.6656680025695,-8.09624158780791,SGB,265,978010.74,-41.73,-71.39,SGB
-43.7962247103188,-8.18846432036285,SGB,230,978011.17,-54.43,-80.17,SGB
-43.8745588980433,-8.40735463494605,SGB,220,978029.89,-44.43,-69.05,SGB
-43.933726169733,-8.52957763326609,SGB,230,978034.25,-40.2,-65.93,SGB
-44.2267837210266,-8.15179702724191,SGB,235,978031.22,-31.91,-58.21,SGB
-43.5462243031548,-9.71569719598152,SGB,435,978037.02,-7.63,-56.31,SGB
-43.6551140311715,-9.67014120998351,SGB,462,978042.49,7.54,-44.16,SGB
-43.8031708234336,-9.69236341162397,SGB,523,978075.09,58.3,-0.23,SGB
-43.6034467799965,-9.52958476780601,SGB,480,978031.49,6.26,-47.46,SGB
-43.7134476472956,-9.50097334049433,SGB,600,978044.93,57.57,-9.57,SGB
-43.9020605566037,-9.72375239649203,SGB,480,978080.36,49.36,-4.36,SGB
-43.8637271159275,-9.89764248949761,SGB,400,978070.34,9.38,-35.38,SGB
-44.3615079957308,-9.07402535924506,SGB,285,978032.32,-39.99,-71.88,SGB
-44.4087306850581,-9.15041470819174,SGB,318,978042.45,-21.83,-57.42,SGB
-44.501787156146,-9.29458223376116,SGB,318,978055.37,-13.02,-48.61,SGB
-44.5878990626602,-9.38097159936762,SGB,370,978040.63,-14.21,-55.61,SGB
-44.7031784757915,-9.97180869401817,SGB,340,978044.56,-37.18,-75.23,SGB
-44.8323457060327,-9.57263924852485,SGB,330,978049.91,-22.88,-59.81,SGB
-45.1879058325303,-10.902369634249,SGB,538.15,978024.77,-25.71,-85.93,SGB
-45.1698500453007,-10.839869260252,SGB,628,978009.47,-11.19,-81.47,SGB
-45.1954053979385,-10.5340339347942,SGB,140.42,978073.81,-87.27,-102.99,SGB
-44.4837334142371,-10.8795926578869,SGB,507,978018.64,-40.69,-97.42,SGB
-44.4267883543972,-10.7657031063663,SGB,567,978009.76,-27.27,-90.71,SGB
-44.4003990519355,-10.6143132683415,SGB,710,977993.86,5.94,-73.51,SGB
-44.3170651515677,-10.6987583157019,SGB,548,978016.63,-24.05,-85.37,SGB
-44.2012309299384,-10.7420920795859,SGB,518,978021.88,-29.49,-87.45,SGB
-44.0898410098783,-10.6490360591887,SGB,548,978041.99,2.94,-58.38,SGB
-44.0128960592619,-10.7434812186898,SGB,541,978038.71,-5.61,-66.14,SGB
-44.1198414821596,-10.8226482641692,SGB,464,978039.72,-30.98,-82.9,SGB
-44.1637309245222,-10.969038047065,SGB,456,978031.42,-46.65,-97.67,SGB
-44.3545657206379,-10.8976484461505,SGB,470,978022.81,-48.54,-101.13,SGB
-44.2920650870133,-10.8045923688149,SGB,507,978024.01,-32.82,-89.55,SGB
-43.6476155647421,-10.9559830774321,SGB,455,978063.34,-14.6,-65.51,SGB
-43.6476154095375,-10.8379267480623,SGB,480,978059.9,-6.37,-60.08,SGB
-43.6337262484321,-10.7162592995603,SGB,480,978060.92,-1.32,-55.04,SGB
-43.7837273484696,-10.6143139957354,SGB,584,978033.3,6.49,-58.86,SGB
-43.9156729276829,-10.6559807697344,SGB,622,978026.75,10.31,-59.29,SGB
-44.0134513536263,-10.5379243170178,SGB,597,978035.77,15.46,-51.34,SGB
-43.9920622020402,-10.4690350026381,SGB,636,978031.58,25.53,-45.64,SGB
-43.8767835979014,-10.5607024155576,SGB,542,978043.85,5.83,-54.82,SGB
-43.7170599601544,-10.4768131729576,SGB,716,978018.08,36.47,-43.65,SGB
-43.6142812100212,-10.374034841835,SGB,575,978035.21,13.38,-50.96,SGB
-43.6295587430007,-10.0726439317665,SGB,501,978036.87,1.7,-54.37,SGB
-43.9920627472592,-10.8893155301012,SGB,515,978042.02,-15.17,-72.79,SGB
-43.8656726950059,-10.7920928357397,SGB,560,978045.5,5.44,-57.23,SGB
-43.7837277426848,-10.9170937584215,SGB,555,978045.76,-0.01,-62.12,SGB
-43.7378938726876,-10.7948707948051,SGB,496,978056.17,-3.73,-59.24,SGB
-43.5462257466621,-10.8837605119042,SGB,477,978057.61,-11.12,-64.49,SGB
-43.6670596909076,-10.5879250791923,SGB,558,978044.36,10.39,-52.05,SGB
-43.5765032622972,-10.485980073969,SGB,515,978044.94,1,-56.62,SGB
-43.6490034915438,-10.1915335886217,SGB,517,978048.01,14.06,-43.79,SGB
-43.725393124061,-10.2868119062806,SGB,517,978052.06,15.11,-42.74,SGB
-43.8128939321781,-10.3601456178264,SGB,560,978048.35,22.34,-40.33,SGB
-43.9040056373715,-10.2384780360692,SGB,480,978063.3,16.46,-37.25,SGB
-43.9553948154859,-10.1323661608916,SGB,440,978077.28,21.42,-27.81,SGB
-43.7587264130113,-10.0273656991297,SGB,480,978043.4,3.15,-50.56,SGB
-44.8170688788184,-10.440700494572,SGB,360,978108.72,18.41,-21.88,SGB
-44.6448449850833,-10.2254215360493,SGB,330,978109.07,16.35,-20.58,SGB
-44.4809546265916,-10.1137543417619,SGB,318,978099.13,6.2,-29.38,SGB
-44.3073420066515,-10.0343095853803,SGB,330,978108.5,21.74,-15.18,SGB
-45.0420721775771,-11.5157070617286,SGB,509.56,978034.85,-45.53,-102.55,SGB
-45.1295731593765,-11.7004303195131,SGB,624,978029.11,-22.52,-92.35,SGB
-45.1773514784614,-11.8032086710056,SGB,495,978070.22,-24.92,-80.31,SGB
-45.0815174719112,-11.8754314869154,SGB,460,978085.16,-23.39,-74.87,SGB
-45.0142948284604,-11.9601543389667,SGB,449,978093.63,-21.4,-71.65,SGB
-45.3212412980313,-11.6407074423045,SGB,565,978034.74,-32.97,-96.19,SGB
-45.2406851989513,-11.7165413685798,SGB,520,978049.95,-34.35,-92.54,SGB
-45.3031858929713,-11.8407087185086,SGB,515,978066.2,-24.12,-81.75,SGB
-45.0492940318649,-11.2162607116565,SGB,515,978018.76,-49.52,-107.14,SGB
-45.0976275957502,-11.100426575039,SGB,502.58,978023.65,-44.49,-100.73,SGB
-45.1948505354955,-11.0490372246134,SGB,490.28,978035.06,-35.13,-90,SGB
-45.3004069685239,-11.0643149525711,SGB,494,978039.78,-29.78,-85.06,SGB
-45.4337413700581,-11.0551480416459,SGB,504,978044.37,-21.8,-78.19,SGB
-45.5265198531152,-11.0218143679337,SGB,504,978046.81,-18.23,-74.62,SGB
-46.4962513649437,-11.9532075925884,SGB,645,978079.03,24.74,-47.44,SGB
-44.8815157973887,-11.8462649319847,SGB,468,978078.07,-26.96,-79.32,SGB
-44.912904798785,-11.7490420523789,SGB,595.05,978062.6,0.29,-66.3,SGB
-44.9879052622777,-11.6482079752181,SGB,585,978037.3,-24.5,-89.96,SGB
-44.9240156749281,-11.5254295144685,SGB,475,978050.96,-40.43,-93.58,SGB
-44.7504032179058,-11.5732078423204,SGB,467,978056.36,-39.19,-91.45,SGB
-44.7081808213096,-11.6907086466644,SGB,448,978062.02,-43.58,-93.71,SGB
-44.8156818776179,-11.8129314851106,SGB,462,978069.82,-35.85,-87.55,SGB
-44.5031791911981,-11.7212646880187,SGB,430,978069.72,-42.53,-90.64,SGB
-44.6379023193182,-11.5865414197919,SGB,446,978053.91,-48.59,-98.5,SGB
-44.5767912445449,-11.9532104945659,SGB,445,978077.85,-38.16,-87.96,SGB
-44.3379002002156,-11.8157099110062,SGB,413,978077.62,-43.27,-89.49,SGB
-44.4379011144945,-11.8809879607945,SGB,436,978077.53,-38.63,-87.42,SGB
-44.9467935244797,-11.44626231441,SGB,529.08,978030.27,-41.65,-100.85,SGB
-44.9434600176572,-11.3434838900351,SGB,561.48,978019.05,-39.28,-102.11,SGB
-44.9440151068239,-11.0059817404061,SGB,469,978038.05,-37.25,-89.73,SGB
-44.8081806660418,-11.003204130033,SGB,475,978028.08,-45.28,-98.43,SGB
-44.4795668771862,-11.0009823356155,SGB,439,978031.74,-52.65,-101.78,SGB
-44.5204006996983,-11.1157052414088,SGB,473,978024.35,-53.44,-106.37,SGB
-44.5701235365096,-11.2670950334992,SGB,479,978030.57,-50.57,-104.17,SGB
-44.5920682980062,-11.3657067446687,SGB,462,978037,-52.8,-104.5,SGB
-44.569846071212,-11.490707572689,SGB,441,978048.41,-52.25,-101.6,SGB
-44.4629005675117,-11.3587624336969,SGB,431,978039.99,-59.14,-107.37,SGB
-44.3490105649785,-11.2254283455305,SGB,441,978029.05,-62.38,-111.73,SGB
-44.9826266834446,-11.1159823890342,SGB,517,978035.32,-28.9,-86.76,SGB
-44.8337366939026,-11.1948719866765,SGB,491,978028.15,-46.8,-101.74,SGB
-44.3601214990501,-11.0295937360128,SGB,432,978029.33,-58.19,-106.53,SGB
-44.2223426769817,-11.089316526253,SGB,429,978029.73,-60.74,-108.75,SGB
-44.1259531246203,-11.1809839133296,SGB,423,978038.45,-57.01,-104.34,SGB
-44.0192856564415,-11.2337621744645,SGB,423,978046.66,-50.61,-97.94,SGB
-43.9095625780766,-11.2657069721992,SGB,412,978050.63,-51.14,-97.24,SGB
-43.599559878812,-11.1545955492912,SGB,406,978079.37,-20.43,-65.86,SGB
-43.7165053436815,-11.1976512313179,SGB,407,978076.18,-24.78,-70.33,SGB
-43.8290064697037,-11.3448742592414,SGB,413,978052,-52.2,-98.42,SGB
-44.6190124820435,-11.0190378207392,SGB,440,978026.81,-57.88,-107.12,SGB
-44.6859575810156,-11.0990382435231,SGB,464,978027.82,-52.18,-104.1,SGB
-44.1692879200664,-11.9615444101954,SGB,452,978084.69,-29.47,-80.05,SGB
-44.0190084714568,-11.659598250042,SGB,555,978053.5,-17.97,-80.07,SGB
-44.3670673732408,-11.9976554671164,SGB,478,978073.02,-34.44,-87.92,SGB
-44.1337317814123,-11.7615431867802,SGB,429,978078.31,-35.69,-83.7,SGB
-43.7948391346384,-11.0595946739112,SGB,465,978062.17,-16.18,-68.22,SGB
-43.9226179020726,-11.0157053322026,SGB,517,978046.74,-14.08,-71.93,SGB
-43.8795632695687,-11.9296001732995,SGB,467,978070.15,-38.21,-90.47,SGB
-43.8309516250305,-11.8376552086912,SGB,443,978072.77,-39.66,-89.23,SGB
-43.7640067834606,-11.944322652716,SGB,484,978066.51,-37.14,-91.3,SGB
-43.6776171096841,-11.8943224535934,SGB,494,978063.89,-34.86,-90.13,SGB
-37.9578455394525,-11.777384669631,SGB,190.19,978245.95,57.68,36.4,SGB
-38.0864580224187,-11.9434967965184,SGB,163,978240.2,37.52,19.28,SGB
-38.9734103572504,-11.9012731912502,SGB,268.26,978175.51,6.85,-23.17,SGB
-38.9647984590454,-11.3332136846091,SGB,270,978124.84,-23.08,-53.3,SGB
-38.9600759634241,-11.1412678971474,SGB,177.3,978140.61,-29.31,-49.15,SGB
-38.5211831345541,-11.1004347827962,SGB,131.68,978070.38,-112.22,-126.96,SGB
-38.4347933984368,-11.0346010805486,SGB,140,978063.91,-113.89,-129.56,SGB
-38.4995164225663,-11.2259912524733,SGB,167.79,978064.4,-111.36,-130.13,SGB
-38.4336825993546,-11.308769691845,SGB,157,978069.9,-112.05,-129.62,SGB
-38.3439596299796,-11.3559923522054,SGB,156.2,978085.72,-98.12,-115.59,SGB
-38.2328474657205,-11.3090477036023,SGB,153.69,978105.61,-77.37,-94.57,SGB
-38.135068726149,-11.2393250981665,SGB,253.97,978111.14,-38.48,-66.9,SGB
-37.804232722636,-11.5207163643133,SGB,155.4,978193.65,3.8,-13.59,SGB
-38.7675751347647,-11.8526619975425,SGB,314.2,978142.27,-10.45,-45.61,SGB
-38.7428524835733,-11.6865497579698,SGB,209.12,978138.26,-40.91,-64.31,SGB
-38.7600747631074,-11.6096047546982,SGB,261.5,978124.84,-35.42,-64.68,SGB
-38.5531282825645,-11.4518261167922,SGB,335,978044.78,-87.23,-124.71,SGB
-38.5975732975206,-11.5943270652861,SGB,255.8,978083.67,-77.81,-106.43,SGB
-38.4920168749678,-11.6559942911592,SGB,270,978079.1,-80.19,-110.4,SGB
-38.330071038985,-11.7054392766216,SGB,277.5,978110.45,-48.29,-79.34,SGB
-38.2322923925787,-11.7148839040503,SGB,232.5,978181.06,8.09,-17.92,SGB
-38.1539581047491,-11.5098825502983,SGB,175,978155.41,-28.01,-47.6,SGB
-38.2850705375096,-11.6262721065204,SGB,228,978135.08,-36.11,-61.62,SGB
-38.3800717985099,-11.9546076290622,SGB,133.4,978184.7,-27.52,-42.45,SGB
-38.170903228981,-11.941274456718,SGB,157.8,978216.71,12.5,-5.15,SGB
-37.8045108005743,-11.7712736953653,SGB,128,978236.88,29.64,15.32,SGB
-37.614231327412,-11.8134964378211,SGB,6,978271.84,25.43,24.76,SGB
-37.7842325913283,-11.5643278080694,SGB,146,978229.57,35.27,18.94,SGB
-37.9361783213543,-11.4809937088201,SGB,155,978222.57,33.99,16.65,SGB
-37.9136783429582,-11.6712728607302,SGB,135,978234.87,33.38,18.27,SGB
-38.015623700036,-11.6598837721661,SGB,170,978212.23,21.94,2.92,SGB
-38.0142350136512,-11.8371072460797,SGB,176,978242.44,47.64,27.94,SGB
-37.9517345733634,-11.9415524999978,SGB,75,978243.59,13.82,5.43,SGB
-38.8947983889647,-11.7754390810545,SGB,282,978161.04,1.17,-30.38,SGB
-42.6962200543004,-11.8796014951788,SGB,738.01,978009.2,-13.71,-96.29,SGB
-42.6073303659072,-11.8393235752621,SGB,739.36,978006.76,-14.27,-97.01,SGB
-42.704553183352,-11.6837668684672,SGB,741.85,978010.18,-4.49,-87.5,SGB
-42.7453866886721,-11.5615437891731,SGB,824.28,977995.72,10.84,-81.4,SGB
-42.6878860500863,-11.4448764309245,SGB,887.06,977984.76,23.36,-75.9,SGB
-42.6670523541776,-11.3045977542917,SGB,927.63,977974.19,30.2,-73.6,SGB
-42.7226082155421,-11.1865413453471,SGB,602.2,978030.23,-10.11,-77.5,SGB
-42.708718989566,-11.0179291333781,SGB,551.6,978035.8,-14.42,-76.14,SGB
-42.1878813799518,-11.0759857364016,SGB,561.55,978014.94,-34.17,-97.01,SGB
-42.3073268046281,-11.0601521460566,SGB,459.15,978043.75,-36.43,-87.81,SGB
-42.0059353393143,-11.0226522738923,SGB,695,977980.36,-25.76,-103.53,SGB
-43.2990028131778,-11.8559894006723,SGB,414,978094.46,-27.58,-73.91,SGB
-43.2948358934913,-11.7018217409275,SGB,411,978087.22,-30.19,-76.18,SGB
-43.2578908932085,-11.5226539592002,SGB,409,978082.28,-29.38,-75.15,SGB
-43.1670566585759,-11.4143200400435,SGB,413,978072.04,-34.58,-80.8,SGB
-43.1156671527628,-11.273485851609,SGB,406,978068.28,-35.61,-81.04,SGB
-43.0114993988777,-11.1059848844449,SGB,399,978072.83,-27.47,-72.12,SGB
